# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 10.844, -1.162 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Africa/Abidjan, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Africa/Abidjan", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "10.844327440133666", "lon": "-1.1615515353806114", "date_from": "2022-01-01", "date_to": "2022-12-31", "dataset": "merra2", "capacity": "100", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2022-01-01 00:00,2022-01-01 00:00,0,0,0,20.309
2022-01-01 01:00,2022-01-01 01:00,0,0,0,19.569
2022-01-01 02:00,2022-01-01 02:00,0,0,0,18.774
2022-01-01 03:00,2022-01-01 03:00,0,0,0,18.032
2022-01-01 04:00,2022-01-01 04:00,0,0,0,17.332
2022-01-01 05:00,2022-01-01 05:00,0,0,0,16.673
2022-01-01 06:00,2022-01-01 06:00,1.464,0.019,0.016,16.481
2022-01-01 07:00,2022-01-01 07:00,26.375,0.234,0.078,18.683
2022-01-01 08:00,2022-01-01 08:00,48.748,0.495,0.095,22.260
2022-01-01 09:00,2022-01-01 09:00,62.364,0.696,0.107,27.849
2022-01-01 10:00,2022-01-01 10:00,70.875,0.842,0.115,31.376
2022-01-01 11:00,2022-01-01 11:00,74.966,0.919,0.119,33.195
2022-01-01 12:00,2022-01-01 12:00,74.688,0.920,0.121,34.292
2022-01-01 13:00,2022-01-01 13:00,70.420,0.853,0.118,34.829
2022-01-01 14:00,2022-01-01 14:00,61.396,0.709,0.113,34.803
2022-01-01 15:00,2022-01-01 15:00,46.474,0.490,0.109,34.192
2022-01-01 16:00,2022-01-01 16:00,23.546,0.201,0.098,32.729
2022-01-01 17:00,2022-01-01 17:00,2.495,0.025,0.025,28.568
2022-01-01 18:00,2022-01-01 18:00,0,0,0,26.235
2022-01-01 19:00,2022-01-01 19:00,0,0,0,25.574
2022-01-01 20:00,2022-01-01 20:00,0,0,0,24.876
2022-01-01 21:00,2022-01-01 21:00,0,0,0,24.134
2022-01-01 22:00,2022-01-01 22:00,0,0,0,23.376
2022-01-01 23:00,2022-01-01 23:00,0,0,0,22.523
2022-01-02 00:00,2022-01-02 00:00,0,0,0,21.849
2022-01-02 01:00,2022-01-02 01:00,0,0,0,21.197
2022-01-02 02:00,2022-01-02 02:00,0,0,0,20.514
2022-01-02 03:00,2022-01-02 03:00,0,0,0,19.543
2022-01-02 04:00,2022-01-02 04:00,0,0,0,18.919
2022-01-02 05:00,2022-01-02 05:00,0,0,0,18.386
2022-01-02 06:00,2022-01-02 06:00,0.737,0.010,0.016,18.174
2022-01-02 07:00,2022-01-02 07:00,15.625,0.090,0.104,20.039
2022-01-02 08:00,2022-01-02 08:00,36.397,0.272,0.165,23.035
2022-01-02 09:00,2022-01-02 09:00,50.445,0.433,0.198,27.566
2022-01-02 10:00,2022-01-02 10:00,55.080,0.462,0.244,30.103
2022-01-02 11:00,2022-01-02 11:00,56.108,0.450,0.276,31.451
2022-01-02 12:00,2022-01-02 12:00,59.367,0.520,0.259,32.392
2022-01-02 13:00,2022-01-02 13:00,59.926,0.572,0.218,32.971
2022-01-02 14:00,2022-01-02 14:00,52.151,0.477,0.198,32.972
2022-01-02 15:00,2022-01-02 15:00,31.394,0.200,0.194,32.166
2022-01-02 16:00,2022-01-02 16:00,12.498,0.051,0.116,30.670
2022-01-02 17:00,2022-01-02 17:00,0.939,0.008,0.022,27.394
2022-01-02 18:00,2022-01-02 18:00,0,0,0,25.351
2022-01-02 19:00,2022-01-02 19:00,0,0,0,24.355
2022-01-02 20:00,2022-01-02 20:00,0,0,0,23.470
2022-01-02 21:00,2022-01-02 21:00,0,0,0,22.698
2022-01-02 22:00,2022-01-02 22:00,0,0,0,21.948
2022-01-02 23:00,2022-01-02 23:00,0,0,0,21.350
2022-01-03 00:00,2022-01-03 00:00,0,0,0,20.774
2022-01-03 01:00,2022-01-03 01:00,0,0,0,20.183
2022-01-03 02:00,2022-01-03 02:00,0,0,0,19.603
2022-01-03 03:00,2022-01-03 03:00,0,0,0,19.283
2022-01-03 04:00,2022-01-03 04:00,0,0,0,18.912
2022-01-03 05:00,2022-01-03 05:00,0,0,0,18.479
2022-01-03 06:00,2022-01-03 06:00,0.282,0.005,0.014,18.219
2022-01-03 07:00,2022-01-03 07:00,15.364,0.083,0.107,19.593
2022-01-03 08:00,2022-01-03 08:00,34.093,0.229,0.179,22.704
2022-01-03 09:00,2022-01-03 09:00,47.007,0.356,0.225,26.495
2022-01-03 10:00,2022-01-03 10:00,53.107,0.406,0.267,28.782
2022-01-03 11:00,2022-01-03 11:00,57.545,0.457,0.285,30.273
2022-01-03 12:00,2022-01-03 12:00,55.702,0.421,0.298,31.222
2022-01-03 13:00,2022-01-03 13:00,48.852,0.323,0.300,31.630
2022-01-03 14:00,2022-01-03 14:00,36.824,0.188,0.274,31.487
2022-01-03 15:00,2022-01-03 15:00,24.072,0.095,0.207,30.926
2022-01-03 16:00,2022-01-03 16:00,11.093,0.036,0.114,29.714
2022-01-03 17:00,2022-01-03 17:00,0.666,0.005,0.020,26.682
2022-01-03 18:00,2022-01-03 18:00,0,0,0,24.856
2022-01-03 19:00,2022-01-03 19:00,0,0,0,24.121
2022-01-03 20:00,2022-01-03 20:00,0,0,0,23.437
2022-01-03 21:00,2022-01-03 21:00,0,0,0,22.751
2022-01-03 22:00,2022-01-03 22:00,0,0,0,22.072
2022-01-03 23:00,2022-01-03 23:00,0,0,0,21.415
2022-01-04 00:00,2022-01-04 00:00,0,0,0,20.821
2022-01-04 01:00,2022-01-04 01:00,0,0,0,20.293
2022-01-04 02:00,2022-01-04 02:00,0,0,0,19.775
2022-01-04 03:00,2022-01-04 03:00,0,0,0,19.348
2022-01-04 04:00,2022-01-04 04:00,0,0,0,19.009
2022-01-04 05:00,2022-01-04 05:00,0,0,0,18.662
2022-01-04 06:00,2022-01-04 06:00,0,0.003,0.012,18.551
2022-01-04 07:00,2022-01-04 07:00,9.332,0.031,0.094,19.760
2022-01-04 08:00,2022-01-04 08:00,26.554,0.129,0.190,22.383
2022-01-04 09:00,2022-01-04 09:00,44.043,0.304,0.235,25.569
2022-01-04 10:00,2022-01-04 10:00,56.223,0.471,0.244,28.495
2022-01-04 11:00,2022-01-04 11:00,61.215,0.552,0.247,30.570
2022-01-04 12:00,2022-01-04 12:00,65.481,0.652,0.220,31.996
2022-01-04 13:00,2022-01-04 13:00,59.394,0.558,0.223,32.630
2022-01-04 14:00,2022-01-04 14:00,48.938,0.414,0.214,32.696
2022-01-04 15:00,2022-01-04 15:00,37.415,0.297,0.175,32.383
2022-01-04 16:00,2022-01-04 16:00,18.436,0.116,0.120,31.393
2022-01-04 17:00,2022-01-04 17:00,1.687,0.014,0.025,28.209
2022-01-04 18:00,2022-01-04 18:00,0,0,0,25.916
2022-01-04 19:00,2022-01-04 19:00,0,0,0,24.901
2022-01-04 20:00,2022-01-04 20:00,0,0,0,24.048
2022-01-04 21:00,2022-01-04 21:00,0,0,0,23.356
2022-01-04 22:00,2022-01-04 22:00,0,0,0,22.754
2022-01-04 23:00,2022-01-04 23:00,0,0,0,22.091
2022-01-05 00:00,2022-01-05 00:00,0,0,0,21.398
2022-01-05 01:00,2022-01-05 01:00,0,0,0,20.748
2022-01-05 02:00,2022-01-05 02:00,0,0,0,20.113
2022-01-05 03:00,2022-01-05 03:00,0,0,0,19.503
2022-01-05 04:00,2022-01-05 04:00,0,0,0,18.895
2022-01-05 05:00,2022-01-05 05:00,0,0,0,18.390
2022-01-05 06:00,2022-01-05 06:00,0.227,0.005,0.014,18.176
2022-01-05 07:00,2022-01-05 07:00,13.351,0.066,0.102,19.615
2022-01-05 08:00,2022-01-05 08:00,33.041,0.222,0.174,22.641
2022-01-05 09:00,2022-01-05 09:00,48.686,0.402,0.202,26.853
2022-01-05 10:00,2022-01-05 10:00,59.099,0.550,0.212,29.695
2022-01-05 11:00,2022-01-05 11:00,64.447,0.643,0.210,31.463
2022-01-05 12:00,2022-01-05 12:00,71.203,0.806,0.166,32.900
2022-01-05 13:00,2022-01-05 13:00,66.452,0.736,0.160,33.589
2022-01-05 14:00,2022-01-05 14:00,56.317,0.580,0.159,33.669
2022-01-05 15:00,2022-01-05 15:00,40.632,0.365,0.151,33.196
2022-01-05 16:00,2022-01-05 16:00,20.041,0.142,0.114,32.029
2022-01-05 17:00,2022-01-05 17:00,2.010,0.018,0.026,28.264
2022-01-05 18:00,2022-01-05 18:00,0,0,0,25.920
2022-01-05 19:00,2022-01-05 19:00,0,0,0,24.976
2022-01-05 20:00,2022-01-05 20:00,0,0,0,24.125
2022-01-05 21:00,2022-01-05 21:00,0,0,0,23.398
2022-01-05 22:00,2022-01-05 22:00,0,0,0,22.778
2022-01-05 23:00,2022-01-05 23:00,0,0,0,22.194
2022-01-06 00:00,2022-01-06 00:00,0,0,0,21.600
2022-01-06 01:00,2022-01-06 01:00,0,0,0,21.009
2022-01-06 02:00,2022-01-06 02:00,0,0,0,20.396
2022-01-06 03:00,2022-01-06 03:00,0,0,0,19.802
2022-01-06 04:00,2022-01-06 04:00,0,0,0,19.186
2022-01-06 05:00,2022-01-06 05:00,0,0,0,18.616
2022-01-06 06:00,2022-01-06 06:00,0.416,0.007,0.015,18.293
2022-01-06 07:00,2022-01-06 07:00,15.972,0.096,0.101,19.789
2022-01-06 08:00,2022-01-06 08:00,37.395,0.295,0.153,22.996
2022-01-06 09:00,2022-01-06 09:00,53.812,0.511,0.166,27.450
2022-01-06 10:00,2022-01-06 10:00,64.079,0.674,0.169,30.637
2022-01-06 11:00,2022-01-06 11:00,68.999,0.763,0.169,32.402
2022-01-06 12:00,2022-01-06 12:00,71.892,0.837,0.151,33.610
2022-01-06 13:00,2022-01-06 13:00,67.064,0.761,0.149,34.162
2022-01-06 14:00,2022-01-06 14:00,57.328,0.612,0.144,34.189
2022-01-06 15:00,2022-01-06 15:00,45.547,0.464,0.120,33.849
2022-01-06 16:00,2022-01-06 16:00,24.598,0.213,0.099,32.815
2022-01-06 17:00,2022-01-06 17:00,3.150,0.031,0.027,29.527
2022-01-06 18:00,2022-01-06 18:00,0,0,0,27.159
2022-01-06 19:00,2022-01-06 19:00,0,0,0,25.980
2022-01-06 20:00,2022-01-06 20:00,0,0,0,25.029
2022-01-06 21:00,2022-01-06 21:00,0,0,0,24.049
2022-01-06 22:00,2022-01-06 22:00,0,0,0,23.083
2022-01-06 23:00,2022-01-06 23:00,0,0,0,22.239
2022-01-07 00:00,2022-01-07 00:00,0,0,0,21.503
2022-01-07 01:00,2022-01-07 01:00,0,0,0,20.824
2022-01-07 02:00,2022-01-07 02:00,0,0,0,20.194
2022-01-07 03:00,2022-01-07 03:00,0,0,0,19.655
2022-01-07 04:00,2022-01-07 04:00,0,0,0,19.162
2022-01-07 05:00,2022-01-07 05:00,0,0,0,18.683
2022-01-07 06:00,2022-01-07 06:00,1.097,0.014,0.016,18.558
2022-01-07 07:00,2022-01-07 07:00,22.996,0.187,0.089,20.447
2022-01-07 08:00,2022-01-07 08:00,44.782,0.429,0.115,23.980
2022-01-07 09:00,2022-01-07 09:00,59.243,0.637,0.126,29.186
2022-01-07 10:00,2022-01-07 10:00,68.164,0.784,0.133,32.277
2022-01-07 11:00,2022-01-07 11:00,72.492,0.863,0.136,33.765
2022-01-07 12:00,2022-01-07 12:00,73.581,0.894,0.130,34.743
2022-01-07 13:00,2022-01-07 13:00,69.113,0.823,0.128,35.191
2022-01-07 14:00,2022-01-07 14:00,59.884,0.677,0.123,35.160
2022-01-07 15:00,2022-01-07 15:00,44.616,0.455,0.119,34.623
2022-01-07 16:00,2022-01-07 16:00,23.915,0.206,0.098,33.459
2022-01-07 17:00,2022-01-07 17:00,3.036,0.030,0.026,29.754
2022-01-07 18:00,2022-01-07 18:00,0,0,0,27.219
2022-01-07 19:00,2022-01-07 19:00,0,0,0,26.253
2022-01-07 20:00,2022-01-07 20:00,0,0,0,25.391
2022-01-07 21:00,2022-01-07 21:00,0,0,0,24.544
2022-01-07 22:00,2022-01-07 22:00,0,0,0,23.707
2022-01-07 23:00,2022-01-07 23:00,0,0,0,22.923
2022-01-08 00:00,2022-01-08 00:00,0,0,0,22.106
2022-01-08 01:00,2022-01-08 01:00,0,0,0,21.230
2022-01-08 02:00,2022-01-08 02:00,0,0,0,20.379
2022-01-08 03:00,2022-01-08 03:00,0,0,0,19.571
2022-01-08 04:00,2022-01-08 04:00,0,0,0,18.822
2022-01-08 05:00,2022-01-08 05:00,0,0,0,18.153
2022-01-08 06:00,2022-01-08 06:00,1.010,0.013,0.016,17.885
2022-01-08 07:00,2022-01-08 07:00,22.596,0.180,0.090,19.584
2022-01-08 08:00,2022-01-08 08:00,44.798,0.427,0.115,23.081
2022-01-08 09:00,2022-01-08 09:00,60.947,0.667,0.117,28.459
2022-01-08 10:00,2022-01-08 10:00,69.632,0.819,0.123,32.354
2022-01-08 11:00,2022-01-08 11:00,73.767,0.898,0.126,34.195
2022-01-08 12:00,2022-01-08 12:00,73.826,0.906,0.126,35.274
2022-01-08 13:00,2022-01-08 13:00,69.233,0.831,0.125,35.771
2022-01-08 14:00,2022-01-08 14:00,59.971,0.684,0.121,35.744
2022-01-08 15:00,2022-01-08 15:00,45.430,0.474,0.113,35.166
2022-01-08 16:00,2022-01-08 16:00,24.968,0.224,0.094,33.860
2022-01-08 17:00,2022-01-08 17:00,3.485,0.035,0.027,29.643
2022-01-08 18:00,2022-01-08 18:00,0,0,0,26.975
2022-01-08 19:00,2022-01-08 19:00,0,0,0,25.995
2022-01-08 20:00,2022-01-08 20:00,0,0,0,25.049
2022-01-08 21:00,2022-01-08 21:00,0,0,0,24.149
2022-01-08 22:00,2022-01-08 22:00,0,0,0,23.356
2022-01-08 23:00,2022-01-08 23:00,0,0,0,22.614
2022-01-09 00:00,2022-01-09 00:00,0,0,0,21.842
2022-01-09 01:00,2022-01-09 01:00,0,0,0,21.034
2022-01-09 02:00,2022-01-09 02:00,0,0,0,20.239
2022-01-09 03:00,2022-01-09 03:00,0,0,0,19.505
2022-01-09 04:00,2022-01-09 04:00,0,0,0,18.702
2022-01-09 05:00,2022-01-09 05:00,0,0,0,18.005
2022-01-09 06:00,2022-01-09 06:00,1.285,0.017,0.016,17.706
2022-01-09 07:00,2022-01-09 07:00,25.428,0.220,0.082,19.545
2022-01-09 08:00,2022-01-09 08:00,47.632,0.480,0.100,23.475
2022-01-09 09:00,2022-01-09 09:00,61.964,0.695,0.108,29.099
2022-01-09 10:00,2022-01-09 10:00,70.783,0.846,0.113,32.151
2022-01-09 11:00,2022-01-09 11:00,74.876,0.926,0.117,34.022
2022-01-09 12:00,2022-01-09 12:00,75.549,0.950,0.113,35.261
2022-01-09 13:00,2022-01-09 13:00,71.070,0.878,0.110,35.881
2022-01-09 14:00,2022-01-09 14:00,61.987,0.732,0.105,35.942
2022-01-09 15:00,2022-01-09 15:00,48.565,0.538,0.094,35.456
2022-01-09 16:00,2022-01-09 16:00,28.013,0.275,0.081,34.209
2022-01-09 17:00,2022-01-09 17:00,4.655,0.050,0.026,29.967
2022-01-09 18:00,2022-01-09 18:00,0,0,0,27.180
2022-01-09 19:00,2022-01-09 19:00,0,0,0,26.214
2022-01-09 20:00,2022-01-09 20:00,0,0,0,25.218
2022-01-09 21:00,2022-01-09 21:00,0,0,0,24.189
2022-01-09 22:00,2022-01-09 22:00,0,0,0,23.253
2022-01-09 23:00,2022-01-09 23:00,0,0,0,22.416
2022-01-10 00:00,2022-01-10 00:00,0,0,0,21.690
2022-01-10 01:00,2022-01-10 01:00,0,0,0,21.195
2022-01-10 02:00,2022-01-10 02:00,0,0,0,21.024
2022-01-10 03:00,2022-01-10 03:00,0,0,0,20.680
2022-01-10 04:00,2022-01-10 04:00,0,0,0,20.069
2022-01-10 05:00,2022-01-10 05:00,0,0,0,19.628
2022-01-10 06:00,2022-01-10 06:00,0.309,0.005,0.015,19.681
2022-01-10 07:00,2022-01-10 07:00,13.084,0.060,0.106,20.990
2022-01-10 08:00,2022-01-10 08:00,28.391,0.151,0.191,23.685
2022-01-10 09:00,2022-01-10 09:00,41.603,0.266,0.248,27.659
2022-01-10 10:00,2022-01-10 10:00,50.304,0.360,0.280,30.710
2022-01-10 11:00,2022-01-10 11:00,55.701,0.436,0.289,32.546
2022-01-10 12:00,2022-01-10 12:00,58.298,0.499,0.269,33.675
2022-01-10 13:00,2022-01-10 13:00,61.950,0.621,0.209,34.505
2022-01-10 14:00,2022-01-10 14:00,51.653,0.473,0.200,34.606
2022-01-10 15:00,2022-01-10 15:00,34.199,0.244,0.189,34.079
2022-01-10 16:00,2022-01-10 16:00,14.711,0.070,0.124,32.958
2022-01-10 17:00,2022-01-10 17:00,0.798,0.006,0.021,30.031
2022-01-10 18:00,2022-01-10 18:00,0,0,0,28.298
2022-01-10 19:00,2022-01-10 19:00,0,0,0,27.574
2022-01-10 20:00,2022-01-10 20:00,0,0,0,26.728
2022-01-10 21:00,2022-01-10 21:00,0,0,0,25.680
2022-01-10 22:00,2022-01-10 22:00,0,0,0,24.766
2022-01-10 23:00,2022-01-10 23:00,0,0,0,24.001
2022-01-11 00:00,2022-01-11 00:00,0,0,0,23.253
2022-01-11 01:00,2022-01-11 01:00,0,0,0,22.587
2022-01-11 02:00,2022-01-11 02:00,0,0,0,22.028
2022-01-11 03:00,2022-01-11 03:00,0,0,0,21.339
2022-01-11 04:00,2022-01-11 04:00,0,0,0,20.660
2022-01-11 05:00,2022-01-11 05:00,0,0,0,20.244
2022-01-11 06:00,2022-01-11 06:00,0.266,0.005,0.014,20.061
2022-01-11 07:00,2022-01-11 07:00,13.907,0.073,0.103,21.491
2022-01-11 08:00,2022-01-11 08:00,35.469,0.266,0.163,24.795
2022-01-11 09:00,2022-01-11 09:00,55.911,0.558,0.156,29.308
